Results of 1D convection diffusion simulation using FE methods 
 Temp_begin 	 Temp_end 	 node_1 	 node_2 	 node_3 	 node_4 	 node_5 	 node_6 
43.000000 	 182.000000 	 43.000000 	 48.701958 	 59.234167 	 78.736839 	 114.898946 	 182.000000 
43.000000 	 183.000000 	 43.000000 	 48.742597 	 59.350278 	 78.993115 	 115.415524 	 183.000000 
43.000000 	 184.000000 	 43.000000 	 48.783237 	 59.466390 	 79.249390 	 115.932103 	 184.000000 
43.000000 	 185.000000 	 43.000000 	 48.823876 	 59.582502 	 79.505665 	 116.448682 	 185.000000 
43.000000 	 186.000000 	 43.000000 	 48.864515 	 59.698614 	 79.761940 	 116.965261 	 186.000000 
43.000000 	 187.000000 	 43.000000 	 48.905154 	 59.814726 	 80.018216 	 117.481840 	 187.000000 
43.000000 	 188.000000 	 43.000000 	 48.945793 	 59.930837 	 80.274491 	 117.998419 	 188.000000 
43.000000 	 189.000000 	 43.000000 	 48.986432 	 60.046949 	 80.530766 	 118.514998 	 189.000000 
43.000000 	 190.000000 	 43.000000 	 49.027071 	 60.163061 	 80.787042 	 119.031577 	 190.000000 
43.000000 	 191.000000 	 43.000000 	 49.067710 	 60.279173 	 81.043317 	 119.548156 	 191.000000 
43.000000 	 192.000000 	 43.000000 	 49.108350 	 60.395284 	 81.299592 	 120.064735 	 192.000000 
43.000000 	 193.000000 	 43.000000 	 49.148989 	 60.511396 	 81.555867 	 120.581314 	 193.000000 
43.000000 	 194.000000 	 43.000000 	 49.189628 	 60.627508 	 81.812143 	 121.097893 	 194.000000 
43.000000 	 195.000000 	 43.000000 	 49.230267 	 60.743620 	 82.068418 	 121.614472 	 195.000000 
43.000000 	 196.000000 	 43.000000 	 49.270906 	 60.859732 	 82.324693 	 122.131051 	 196.000000 
43.000000 	 197.000000 	 43.000000 	 49.311545 	 60.975843 	 82.580969 	 122.647630 	 197.000000 
43.000000 	 198.000000 	 43.000000 	 49.352184 	 61.091955 	 82.837244 	 123.164208 	 198.000000 
43.000000 	 199.000000 	 43.000000 	 49.392823 	 61.208067 	 83.093519 	 123.680787 	 199.000000 
44.000000 	 0.000000 	 44.000000 	 42.264999 	 38.985711 	 32.838462 	 21.365001 	 0.000000 
44.000000 	 1.000000 	 44.000000 	 42.305638 	 39.101823 	 33.094738 	 21.881580 	 1.000000 
44.000000 	 2.000000 	 44.000000 	 42.346277 	 39.217935 	 33.351013 	 22.398158 	 2.000000 
44.000000 	 3.000000 	 44.000000 	 42.386916 	 39.334046 	 33.607288 	 22.914737 	 3.000000 
44.000000 	 4.000000 	 44.000000 	 42.427555 	 39.450158 	 33.863564 	 23.431316 	 4.000000 
44.000000 	 5.000000 	 44.000000 	 42.468195 	 39.566270 	 34.119839 	 23.947895 	 5.000000 
44.000000 	 6.000000 	 44.000000 	 42.508834 	 39.682382 	 34.376114 	 24.464474 	 6.000000 
44.000000 	 7.000000 	 44.000000 	 42.549473 	 39.798494 	 34.632389 	 24.981053 	 7.000000 
44.000000 	 8.000000 	 44.000000 	 42.590112 	 39.914605 	 34.888665 	 25.497632 	 8.000000 
44.000000 	 9.000000 	 44.000000 	 42.630751 	 40.030717 	 35.144940 	 26.014211 	 9.000000 
44.000000 	 10.000000 	 44.000000 	 42.671390 	 40.146829 	 35.401215 	 26.530790 	 10.000000 
44.000000 	 11.000000 	 44.000000 	 42.712029 	 40.262941 	 35.657491 	 27.047369 	 11.000000 
44.000000 	 12.000000 	 44.000000 	 42.752668 	 40.379052 	 35.913766 	 27.563948 	 12.000000 
44.000000 	 13.000000 	 44.000000 	 42.793307 	 40.495164 	 36.170041 	 28.080527 	 13.000000 
44.000000 	 14.000000 	 44.000000 	 42.833947 	 40.611276 	 36.426316 	 28.597106 	 14.000000 
44.000000 	 15.000000 	 44.000000 	 42.874586 	 40.727388 	 36.682592 	 29.113685 	 15.000000 
44.000000 	 16.000000 	 44.000000 	 42.915225 	 40.843500 	 36.938867 	 29.630264 	 16.000000 
44.000000 	 17.000000 	 44.000000 	 42.955864 	 40.959611 	 37.195142 	 30.146842 	 17.000000 
44.000000 	 18.000000 	 44.000000 	 42.996503 	 41.075723 	 37.451418 	 30.663421 	 18.000000 
44.000000 	 19.000000 	 44.000000 	 43.037142 	 41.191835 	 37.707693 	 31.180000 	 19.000000 
44.000000 	 20.000000 	 44.000000 	 43.077781 	 41.307947 	 37.963968 	 31.696579 	 20.000000 
44.000000 	 21.000000 	 44.000000 	 43.118420 	 41.424058 	 38.220243 	 32.213158 	 21.000000 
44.000000 	 22.000000 	 44.000000 	 43.159060 	 41.540170 	 38.476519 	 32.729737 	 22.000000 
44.000000 	 23.000000 	 44.000000 	 43.199699 	 41.656282 	 38.732794 	 33.246316 	 23.000000 
44.000000 	 24.000000 	 44.000000 	 43.240338 	 41.772394 	 38.989069 	 33.762895 	 24.000000 
44.000000 	 25.000000 	 44.000000 	 43.280977 	 41.888506 	 39.245345 	 34.279474 	 25.000000 
44.000000 	 26.000000 	 44.000000 	 43.321616 	 42.004617 	 39.501620 	 34.796053 	 26.000000 
44.000000 	 27.000000 	 44.000000 	 43.362255 	 42.120729 	 39.757895 	 35.312632 	 27.000000 
44.000000 	 28.000000 	 44.000000 	 43.402894 	 42.236841 	 40.014170 	 35.829211 	 28.000000 
44.000000 	 29.000000 	 44.000000 	 43.443533 	 42.352953 	 40.270446 	 36.345790 	 29.000000 
44.000000 	 30.000000 	 44.000000 	 43.484173 	 42.469065 	 40.526721 	 36.862369 	 30.000000 
44.000000 	 31.000000 	 44.000000 	 43.524812 	 42.585176 	 40.782996 	 37.378948 	 31.000000 
44.000000 	 32.000000 	 44.000000 	 43.565451 	 42.701288 	 41.039272 	 37.895526 	 32.000000 
44.000000 	 33.000000 	 44.000000 	 43.606090 	 42.817400 	 41.295547 	 38.412105 	 33.000000 
44.000000 	 34.000000 	 44.000000 	 43.646729 	 42.933512 	 41.551822 	 38.928684 	 34.000000 
44.000000 	 35.000000 	 44.000000 	 43.687368 	 43.049623 	 41.808097 	 39.445263 	 35.000000 
44.000000 	 36.000000 	 44.000000 	 43.728007 	 43.165735 	 42.064373 	 39.961842 	 36.000000 
44.000000 	 37.000000 	 44.000000 	 43.768646 	 43.281847 	 42.320648 	 40.478421 	 37.000000 
44.000000 	 38.000000 	 44.000000 	 43.809286 	 43.397959 	 42.576923 	 40.995000 	 38.000000 
44.000000 	 39.000000 	 44.000000 	 43.849925 	 43.514071 	 42.833198 	 41.511579 	 39.000000 
44.000000 	 40.000000 	 44.000000 	 43.890564 	 43.630182 	 43.089474 	 42.028158 	 40.000000 
44.000000 	 41.000000 	 44.000000 	 43.931203 	 43.746294 	 43.345749 	 42.544737 	 41.000000 
44.000000 	 42.000000 	 44.000000 	 43.971842 	 43.862406 	 43.602024 	 43.061316 	 42.000000 
44.000000 	 43.000000 	 44.000000 	 44.012481 	 43.978518 	 43.858300 	 43.577895 	 43.000000 
44.000000 	 44.000000 	 44.000000 	 44.053120 	 44.094629 	 44.114575 	 44.094474 	 44.000000 
44.000000 	 45.000000 	 44.000000 	 44.093759 	 44.210741 	 44.370850 	 44.611053 	 45.000000 
44.000000 	 46.000000 	 44.000000 	 44.134399 	 44.326853 	 44.627125 	 45.127632 	 46.000000 
44.000000 	 47.000000 	 44.000000 	 44.175038 	 44.442965 	 44.883401 	 45.644210 	 47.000000 
44.000000 	 48.000000 	 44.000000 	 44.215677 	 44.559077 	 45.139676 	 46.160789 	 48.000000 
44.000000 	 49.000000 	 44.000000 	 44.256316 	 44.675188 	 45.395951 	 46.677368 	 49.000000 
44.000000 	 50.000000 	 44.000000 	 44.296955 	 44.791300 	 45.652227 	 47.193947 	 50.000000 
44.000000 	 51.000000 	 44.000000 	 44.337594 	 44.907412 	 45.908502 	 47.710526 	 51.000000 
44.000000 	 52.000000 	 44.000000 	 44.378233 	 45.023524 	 46.164777 	 48.227105 	 52.000000 
44.000000 	 53.000000 	 44.000000 	 44.418872 	 45.139635 	 46.421052 	 48.743684 	 53.000000 
44.000000 	 54.000000 	 44.000000 	 44.459512 	 45.255747 	 46.677328 	 49.260263 	 54.000000 
44.000000 	 55.000000 	 44.000000 	 44.500151 	 45.371859 	 46.933603 	 49.776842 	 55.000000 
44.000000 	 56.000000 	 44.000000 	 44.540790 	 45.487971 	 47.189878 	 50.293421 	 56.000000 
44.000000 	 57.000000 	 44.000000 	 44.581429 	 45.604083 	 47.446154 	 50.810000 	 57.000000 
44.000000 	 58.000000 	 44.000000 	 44.622068 	 45.720194 	 47.702429 	 51.326579 	 58.000000 
44.000000 	 59.000000 	 44.000000 	 44.662707 	 45.836306 	 47.958704 	 51.843158 	 59.000000 
44.000000 	 60.000000 	 44.000000 	 44.703346 	 45.952418 	 48.214979 	 52.359737 	 60.000000 
44.000000 	 61.000000 	 44.000000 	 44.743985 	 46.068530 	 48.471255 	 52.876316 	 61.000000 
44.000000 	 62.000000 	 44.000000 	 44.784624 	 46.184641 	 48.727530 	 53.392895 	 62.000000 
44.000000 	 63.000000 	 44.000000 	 44.825264 	 46.300753 	 48.983805 	 53.909473 	 63.000000 
44.000000 	 64.000000 	 44.000000 	 44.865903 	 46.416865 	 49.240081 	 54.426052 	 64.000000 
44.000000 	 65.000000 	 44.000000 	 44.906542 	 46.532977 	 49.496356 	 54.942631 	 65.000000 
44.000000 	 66.000000 	 44.000000 	 44.947181 	 46.649089 	 49.752631 	 55.459210 	 66.000000 
44.000000 	 67.000000 	 44.000000 	 44.987820 	 46.765200 	 50.008906 	 55.975789 	 67.000000 
44.000000 	 68.000000 	 44.000000 	 45.028459 	 46.881312 	 50.265182 	 56.492368 	 68.000000 
44.000000 	 69.000000 	 44.000000 	 45.069098 	 46.997424 	 50.521457 	 57.008947 	 69.000000 
44.000000 	 70.000000 	 44.000000 	 45.109737 	 47.113536 	 50.777732 	 57.525526 	 70.000000 
44.000000 	 71.000000 	 44.000000 	 45.150377 	 47.229647 	 51.034008 	 58.042105 	 71.000000 
44.000000 	 72.000000 	 44.000000 	 45.191016 	 47.345759 	 51.290283 	 58.558684 	 72.000000 
44.000000 	 73.000000 	 44.000000 	 45.231655 	 47.461871 	 51.546558 	 59.075263 	 73.000000 
44.000000 	 74.000000 	 44.000000 	 45.272294 	 47.577983 	 51.802833 	 59.591842 	 74.000000 
44.000000 	 75.000000 	 44.000000 	 45.312933 	 47.694095 	 52.059109 	 60.108421 	 75.000000 
44.000000 	 76.000000 	 44.000000 	 45.353572 	 47.810206 	 52.315384 	 60.625000 	 76.000000 
44.000000 	 77.000000 	 44.000000 	 45.394211 	 47.926318 	 52.571659 	 61.141579 	 77.000000 
44.000000 	 78.000000 	 44.000000 	 45.434850 	 48.042430 	 52.827935 	 61.658157 	 78.000000 
44.000000 	 79.000000 	 44.000000 	 45.475490 	 48.158542 	 53.084210 	 62.174736 	 79.000000 
44.000000 	 80.000000 	 44.000000 	 45.516129 	 48.274653 	 53.340485 	 62.691315 	 80.000000 
44.000000 	 81.000000 	 44.000000 	 45.556768 	 48.390765 	 53.596760 	 63.207894 	 81.000000 
44.000000 	 82.000000 	 44.000000 	 45.597407 	 48.506877 	 53.853036 	 63.724473 	 82.000000 
44.000000 	 83.000000 	 44.000000 	 45.638046 	 48.622989 	 54.109311 	 64.241052 	 83.000000 
44.000000 	 84.000000 	 44.000000 	 45.678685 	 48.739101 	 54.365586 	 64.757631 	 84.000000 
44.000000 	 85.000000 	 44.000000 	 45.719324 	 48.855212 	 54.621862 	 65.274210 	 85.000000 
44.000000 	 86.000000 	 44.000000 	 45.759963 	 48.971324 	 54.878137 	 65.790789 	 86.000000 
44.000000 	 87.000000 	 44.000000 	 45.800603 	 49.087436 	 55.134412 	 66.307368 	 87.000000 
44.000000 	 88.000000 	 44.000000 	 45.841242 	 49.203548 	 55.390687 	 66.823947 	 88.000000 
44.000000 	 89.000000 	 44.000000 	 45.881881 	 49.319659 	 55.646963 	 67.340526 	 89.000000 
44.000000 	 90.000000 	 44.000000 	 45.922520 	 49.435771 	 55.903238 	 67.857105 	 90.000000 
44.000000 	 91.000000 	 44.000000 	 45.963159 	 49.551883 	 56.159513 	 68.373684 	 91.000000 
44.000000 	 92.000000 	 44.000000 	 46.003798 	 49.667995 	 56.415788 	 68.890263 	 92.000000 
44.000000 	 93.000000 	 44.000000 	 46.044437 	 49.784107 	 56.672064 	 69.406841 	 93.000000 
44.000000 	 94.000000 	 44.000000 	 46.085076 	 49.900218 	 56.928339 	 69.923420 	 94.000000 
44.000000 	 95.000000 	 44.000000 	 46.125716 	 50.016330 	 57.184614 	 70.439999 	 95.000000 
44.000000 	 96.000000 	 44.000000 	 46.166355 	 50.132442 	 57.440890 	 70.956578 	 96.000000 
44.000000 	 97.000000 	 44.000000 	 46.206994 	 50.248554 	 57.697165 	 71.473157 	 97.000000 
44.000000 	 98.000000 	 44.000000 	 46.247633 	 50.364665 	 57.953440 	 71.989736 	 98.000000 
44.000000 	 99.000000 	 44.000000 	 46.288272 	 50.480777 	 58.209715 	 72.506315 	 99.000000 
44.000000 	 100.000000 	 44.000000 	 46.328911 	 50.596889 	 58.465991 	 73.022894 	 100.000000 
44.000000 	 101.000000 	 44.000000 	 46.369550 	 50.713001 	 58.722266 	 73.539473 	 101.000000 
44.000000 	 102.000000 	 44.000000 	 46.410189 	 50.829113 	 58.978541 	 74.056052 	 102.000000 
44.000000 	 103.000000 	 44.000000 	 46.450829 	 50.945224 	 59.234817 	 74.572631 	 103.000000 
44.000000 	 104.000000 	 44.000000 	 46.491468 	 51.061336 	 59.491092 	 75.089210 	 104.000000 
44.000000 	 105.000000 	 44.000000 	 46.532107 	 51.177448 	 59.747367 	 75.605789 	 105.000000 
44.000000 	 106.000000 	 44.000000 	 46.572746 	 51.293560 	 60.003642 	 76.122368 	 106.000000 
44.000000 	 107.000000 	 44.000000 	 46.613385 	 51.409671 	 60.259918 	 76.638947 	 107.000000 
44.000000 	 108.000000 	 44.000000 	 46.654024 	 51.525783 	 60.516193 	 77.155525 	 108.000000 
44.000000 	 109.000000 	 44.000000 	 46.694663 	 51.641895 	 60.772468 	 77.672104 	 109.000000 
44.000000 	 110.000000 	 44.000000 	 46.735302 	 51.758007 	 61.028744 	 78.188683 	 110.000000 
44.000000 	 111.000000 	 44.000000 	 46.775942 	 51.874119 	 61.285019 	 78.705262 	 111.000000 
44.000000 	 112.000000 	 44.000000 	 46.816581 	 51.990230 	 61.541294 	 79.221841 	 112.000000 
44.000000 	 113.000000 	 44.000000 	 46.857220 	 52.106342 	 61.797569 	 79.738420 	 113.000000 
44.000000 	 114.000000 	 44.000000 	 46.897859 	 52.222454 	 62.053845 	 80.254999 	 114.000000 
44.000000 	 115.000000 	 44.000000 	 46.938498 	 52.338566 	 62.310120 	 80.771578 	 115.000000 
44.000000 	 116.000000 	 44.000000 	 46.979137 	 52.454677 	 62.566395 	 81.288157 	 116.000000 
44.000000 	 117.000000 	 44.000000 	 47.019776 	 52.570789 	 62.822671 	 81.804736 	 117.000000 
44.000000 	 118.000000 	 44.000000 	 47.060415 	 52.686901 	 63.078946 	 82.321315 	 118.000000 
44.000000 	 119.000000 	 44.000000 	 47.101054 	 52.803013 	 63.335221 	 82.837894 	 119.000000 
44.000000 	 120.000000 	 44.000000 	 47.141694 	 52.919125 	 63.591496 	 83.354473 	 120.000000 
44.000000 	 121.000000 	 44.000000 	 47.182333 	 53.035236 	 63.847772 	 83.871052 	 121.000000 
44.000000 	 122.000000 	 44.000000 	 47.222972 	 53.151348 	 64.104047 	 84.387631 	 122.000000 
44.000000 	 123.000000 	 44.000000 	 47.263611 	 53.267460 	 64.360322 	 84.904209 	 123.000000 
44.000000 	 124.000000 	 44.000000 	 47.304250 	 53.383572 	 64.616598 	 85.420788 	 124.000000 
44.000000 	 125.000000 	 44.000000 	 47.344889 	 53.499683 	 64.872873 	 85.937367 	 125.000000 
44.000000 	 126.000000 	 44.000000 	 47.385528 	 53.615795 	 65.129148 	 86.453946 	 126.000000 
44.000000 	 127.000000 	 44.000000 	 47.426167 	 53.731907 	 65.385423 	 86.970525 	 127.000000 
44.000000 	 128.000000 	 44.000000 	 47.466807 	 53.848019 	 65.641699 	 87.487104 	 128.000000 
44.000000 	 129.000000 	 44.000000 	 47.507446 	 53.964131 	 65.897974 	 88.003683 	 129.000000 
44.000000 	 130.000000 	 44.000000 	 47.548085 	 54.080242 	 66.154249 	 88.520262 	 130.000000 
44.000000 	 131.000000 	 44.000000 	 47.588724 	 54.196354 	 66.410525 	 89.036841 	 131.000000 
44.000000 	 132.000000 	 44.000000 	 47.629363 	 54.312466 	 66.666800 	 89.553420 	 132.000000 
44.000000 	 133.000000 	 44.000000 	 47.670002 	 54.428578 	 66.923075 	 90.069999 	 133.000000 
44.000000 	 134.000000 	 44.000000 	 47.710641 	 54.544689 	 67.179350 	 90.586578 	 134.000000 
44.000000 	 135.000000 	 44.000000 	 47.751280 	 54.660801 	 67.435626 	 91.103157 	 135.000000 
44.000000 	 136.000000 	 44.000000 	 47.791920 	 54.776913 	 67.691901 	 91.619736 	 136.000000 
44.000000 	 137.000000 	 44.000000 	 47.832559 	 54.893025 	 67.948176 	 92.136315 	 137.000000 
44.000000 	 138.000000 	 44.000000 	 47.873198 	 55.009137 	 68.204452 	 92.652893 	 138.000000 
44.000000 	 139.000000 	 44.000000 	 47.913837 	 55.125248 	 68.460727 	 93.169472 	 139.000000 
44.000000 	 140.000000 	 44.000000 	 47.954476 	 55.241360 	 68.717002 	 93.686051 	 140.000000 
44.000000 	 141.000000 	 44.000000 	 47.995115 	 55.357472 	 68.973277 	 94.202630 	 141.000000 
44.000000 	 142.000000 	 44.000000 	 48.035754 	 55.473584 	 69.229553 	 94.719209 	 142.000000 
44.000000 	 143.000000 	 44.000000 	 48.076393 	 55.589696 	 69.485828 	 95.235788 	 143.000000 
44.000000 	 144.000000 	 44.000000 	 48.117033 	 55.705807 	 69.742103 	 95.752367 	 144.000000 
44.000000 	 145.000000 	 44.000000 	 48.157672 	 55.821919 	 69.998378 	 96.268946 	 145.000000 
44.000000 	 146.000000 	 44.000000 	 48.198311 	 55.938031 	 70.254654 	 96.785525 	 146.000000 
44.000000 	 147.000000 	 44.000000 	 48.238950 	 56.054143 	 70.510929 	 97.302104 	 147.000000 
44.000000 	 148.000000 	 44.000000 	 48.279589 	 56.170254 	 70.767204 	 97.818683 	 148.000000 
44.000000 	 149.000000 	 44.000000 	 48.320228 	 56.286366 	 71.023480 	 98.335262 	 149.000000 
44.000000 	 150.000000 	 44.000000 	 48.360867 	 56.402478 	 71.279755 	 98.851841 	 150.000000 
44.000000 	 151.000000 	 44.000000 	 48.401506 	 56.518590 	 71.536030 	 99.368420 	 151.000000 
44.000000 	 152.000000 	 44.000000 	 48.442146 	 56.634702 	 71.792305 	 99.884999 	 152.000000 
44.000000 	 153.000000 	 44.000000 	 48.482785 	 56.750813 	 72.048581 	 100.401577 	 153.000000 
44.000000 	 154.000000 	 44.000000 	 48.523424 	 56.866925 	 72.304856 	 100.918156 	 154.000000 
44.000000 	 155.000000 	 44.000000 	 48.564063 	 56.983037 	 72.561131 	 101.434735 	 155.000000 
44.000000 	 156.000000 	 44.000000 	 48.604702 	 57.099149 	 72.817407 	 101.951314 	 156.000000 
44.000000 	 157.000000 	 44.000000 	 48.645341 	 57.215260 	 73.073682 	 102.467893 	 157.000000 
44.000000 	 158.000000 	 44.000000 	 48.685980 	 57.331372 	 73.329957 	 102.984472 	 158.000000 
44.000000 	 159.000000 	 44.000000 	 48.726619 	 57.447484 	 73.586232 	 103.501051 	 159.000000 
44.000000 	 160.000000 	 44.000000 	 48.767259 	 57.563596 	 73.842508 	 104.017630 	 160.000000 
44.000000 	 161.000000 	 44.000000 	 48.807898 	 57.679708 	 74.098783 	 104.534209 	 161.000000 
44.000000 	 162.000000 	 44.000000 	 48.848537 	 57.795819 	 74.355058 	 105.050788 	 162.000000 
44.000000 	 163.000000 	 44.000000 	 48.889176 	 57.911931 	 74.611334 	 105.567367 	 163.000000 
44.000000 	 164.000000 	 44.000000 	 48.929815 	 58.028043 	 74.867609 	 106.083946 	 164.000000 
44.000000 	 165.000000 	 44.000000 	 48.970454 	 58.144155 	 75.123884 	 106.600525 	 165.000000 
44.000000 	 166.000000 	 44.000000 	 49.011093 	 58.260266 	 75.380159 	 107.117104 	 166.000000 
44.000000 	 167.000000 	 44.000000 	 49.051732 	 58.376378 	 75.636435 	 107.633683 	 167.000000 
44.000000 	 168.000000 	 44.000000 	 49.092371 	 58.492490 	 75.892710 	 108.150262 	 168.000000 
44.000000 	 169.000000 	 44.000000 	 49.133011 	 58.608602 	 76.148985 	 108.666840 	 169.000000 
44.000000 	 170.000000 	 44.000000 	 49.173650 	 58.724714 	 76.405261 	 109.183419 	 170.000000 
44.000000 	 171.000000 	 44.000000 	 49.214289 	 58.840825 	 76.661536 	 109.699998 	 171.000000 
44.000000 	 172.000000 	 44.000000 	 49.254928 	 58.956937 	 76.917811 	 110.216577 	 172.000000 
44.000000 	 173.000000 	 44.000000 	 49.295567 	 59.073049 	 77.174086 	 110.733156 	 173.000000 
44.000000 	 174.000000 	 44.000000 	 49.336206 	 59.189161 	 77.430362 	 111.249735 	 174.000000 
44.000000 	 175.000000 	 44.000000 	 49.376845 	 59.305272 	 77.686637 	 111.766314 	 175.000000 
44.000000 	 176.000000 	 44.000000 	 49.417484 	 59.421384 	 77.942912 	 112.282893 	 176.000000 
44.000000 	 177.000000 	 44.000000 	 49.458124 	 59.537496 	 78.199188 	 112.799472 	 177.000000 
44.000000 	 178.000000 	 44.000000 	 49.498763 	 59.653608 	 78.455463 	 113.316051 	 178.000000 
44.000000 	 179.000000 	 44.000000 	 49.539402 	 59.769720 	 78.711738 	 113.832630 	 179.000000 
44.000000 	 180.000000 	 44.000000 	 49.580041 	 59.885831 	 78.968013 	 114.349209 	 180.000000 
44.000000 	 181.000000 	 44.000000 	 49.620680 	 60.001943 	 79.224289 	 114.865788 	 181.000000 
44.000000 	 182.000000 	 44.000000 	 49.661319 	 60.118055 	 79.480564 	 115.382367 	 182.000000 
44.000000 	 183.000000 	 44.000000 	 49.701958 	 60.234167 	 79.736839 	 115.898946 	 183.000000 
44.000000 	 184.000000 	 44.000000 	 49.742597 	 60.350278 	 79.993115 	 116.415524 	 184.000000 
44.000000 	 185.000000 	 44.000000 	 49.783237 	 60.466390 	 80.249390 	 116.932103 	 185.000000 
44.000000 	 186.000000 	 44.000000 	 49.823876 	 60.582502 	 80.505665 	 117.448682 	 186.000000 
44.000000 	 187.000000 	 44.000000 	 49.864515 	 60.698614 	 80.761940 	 117.965261 	 187.000000 
44.000000 	 188.000000 	 44.000000 	 49.905154 	 60.814726 	 81.018216 	 118.481840 	 188.000000 
44.000000 	 189.000000 	 44.000000 	 49.945793 	 60.930837 	 81.274491 	 118.998419 	 189.000000 
44.000000 	 190.000000 	 44.000000 	 49.986432 	 61.046949 	 81.530766 	 119.514998 	 190.000000 
44.000000 	 191.000000 	 44.000000 	 50.027071 	 61.163061 	 81.787042 	 120.031577 	 191.000000 
44.000000 	 192.000000 	 44.000000 	 50.067710 	 61.279173 	 82.043317 	 120.548156 	 192.000000 
44.000000 	 193.000000 	 44.000000 	 50.108350 	 61.395284 	 82.299592 	 121.064735 	 193.000000 
44.000000 	 194.000000 	 44.000000 	 50.148989 	 61.511396 	 82.555867 	 121.581314 	 194.000000 
44.000000 	 195.000000 	 44.000000 	 50.189628 	 61.627508 	 82.812143 	 122.097893 	 195.000000 
44.000000 	 196.000000 	 44.000000 	 50.230267 	 61.743620 	 83.068418 	 122.614472 	 196.000000 
44.000000 	 197.000000 	 44.000000 	 50.270906 	 61.859732 	 83.324693 	 123.131051 	 197.000000 
44.000000 	 198.000000 	 44.000000 	 50.311545 	 61.975843 	 83.580969 	 123.647630 	 198.000000 
44.000000 	 199.000000 	 44.000000 	 50.352184 	 62.091955 	 83.837244 	 124.164208 	 199.000000 
45.000000 	 0.000000 	 45.000000 	 43.224360 	 39.869599 	 33.582187 	 21.848422 	 0.000000 
45.000000 	 1.000000 	 45.000000 	 43.264999 	 39.985711 	 33.838462 	 22.365001 	 1.000000 
45.000000 	 2.000000 	 45.000000 	 43.305638 	 40.101823 	 34.094738 	 22.881580 	 2.000000 
45.000000 	 3.000000 	 45.000000 	 43.346277 	 40.217935 	 34.351013 	 23.398158 	 3.000000 
45.000000 	 4.000000 	 45.000000 	 43.386916 	 40.334046 	 34.607288 	 23.914737 	 4.000000 
45.000000 	 5.000000 	 45.000000 	 43.427555 	 40.450158 	 34.863564 	 24.431316 	 5.000000 
45.000000 	 6.000000 	 45.000000 	 43.468195 	 40.566270 	 35.119839 	 24.947895 	 6.000000 
45.000000 	 7.000000 	 45.000000 	 43.508834 	 40.682382 	 35.376114 	 25.464474 	 7.000000 
45.000000 	 8.000000 	 45.000000 	 43.549473 	 40.798494 	 35.632389 	 25.981053 	 8.000000 
45.000000 	 9.000000 	 45.000000 	 43.590112 	 40.914605 	 35.888665 	 26.497632 	 9.000000 
45.000000 	 10.000000 	 45.000000 	 43.630751 	 41.030717 	 36.144940 	 27.014211 	 10.000000 
45.000000 	 11.000000 	 45.000000 	 43.671390 	 41.146829 	 36.401215 	 27.530790 	 11.000000 
45.000000 	 12.000000 	 45.000000 	 43.712029 	 41.262941 	 36.657491 	 28.047369 	 12.000000 
45.000000 	 13.000000 	 45.000000 	 43.752668 	 41.379052 	 36.913766 	 28.563948 	 13.000000 
45.000000 	 14.000000 	 45.000000 	 43.793307 	 41.495164 	 37.170041 	 29.080527 	 14.000000 
45.000000 	 15.000000 	 45.000000 	 43.833947 	 41.611276 	 37.426316 	 29.597106 	 15.000000 
45.000000 	 16.000000 	 45.000000 	 43.874586 	 41.727388 	 37.682592 	 30.113685 	 16.000000 
45.000000 	 17.000000 	 45.000000 	 43.915225 	 41.843500 	 37.938867 	 30.630264 	 17.000000 
45.000000 	 18.000000 	 45.000000 	 43.955864 	 41.959611 	 38.195142 	 31.146842 	 18.000000 
45.000000 	 19.000000 	 45.000000 	 43.996503 	 42.075723 	 38.451418 	 31.663421 	 19.000000 
45.000000 	 20.000000 	 45.000000 	 44.037142 	 42.191835 	 38.707693 	 32.180000 	 20.000000 
45.000000 	 21.000000 	 45.000000 	 44.077781 	 42.307947 	 38.963968 	 32.696579 	 21.000000 
45.000000 	 22.000000 	 45.000000 	 44.118420 	 42.424058 	 39.220243 	 33.213158 	 22.000000 
45.000000 	 23.000000 	 45.000000 	 44.159060 	 42.540170 	 39.476519 	 33.729737 	 23.000000 
45.000000 	 24.000000 	 45.000000 	 44.199699 	 42.656282 	 39.732794 	 34.246316 	 24.000000 
45.000000 	 25.000000 	 45.000000 	 44.240338 	 42.772394 	 39.989069 	 34.762895 	 25.000000 
45.000000 	 26.000000 	 45.000000 	 44.280977 	 42.888506 	 40.245345 	 35.279474 	 26.000000 
45.000000 	 27.000000 	 45.000000 	 44.321616 	 43.004617 	 40.501620 	 35.796053 	 27.000000 
45.000000 	 28.000000 	 45.000000 	 44.362255 	 43.120729 	 40.757895 	 36.312632 	 28.000000 
45.000000 	 29.000000 	 45.000000 	 44.402894 	 43.236841 	 41.014170 	 36.829211 	 29.000000 
45.000000 	 30.000000 	 45.000000 	 44.443533 	 43.352953 	 41.270446 	 37.345790 	 30.000000 
45.000000 	 31.000000 	 45.000000 	 44.484173 	 43.469065 	 41.526721 	 37.862369 	 31.000000 
45.000000 	 32.000000 	 45.000000 	 44.524812 	 43.585176 	 41.782996 	 38.378948 	 32.000000 
45.000000 	 33.000000 	 45.000000 	 44.565451 	 43.701288 	 42.039272 	 38.895526 	 33.000000 
45.000000 	 34.000000 	 45.000000 	 44.606090 	 43.817400 	 42.295547 	 39.412105 	 34.000000 
