Absolute Time Status	N/A			
Absolute Time Source	PC			
Absolute Time	2019-08-02 14:32:38 ms 477.896			
Socket ID	2017122006:T1			
Module serial number	2017122006			
Module ID	M0			
Position ID	T1			
HW Range	24 V			
User Range	24 V			
PhysicalChannelId	Tacho1			
Channel group	Tacho			
Channelgroup	Tacho			
Cylinder offset	0 °			
User channel ID 3				
User comment				
User channel id				
Channel id	1			
Channel name	T1			
DOF id	raw:Tacho1			
Point direction sign				
Point direction absolute	None			
Point direction	None			
Point id node	Tacho1			
Point id component				
Point id	raw:Tacho1			
Minimum Rotational Speed	600 rpm			
Lower Limit EU	600 rpm			
Upper Limit EU	6000 rpm			
          5.930000000e+02	          1.195931206e+01			
          5.940000000e+02	          1.197943756e+01			
          5.950000000e+02	          1.199968797e+01			
          5.960000000e+02	          1.201981344e+01			
          5.970000000e+02	          1.203993890e+01			
          5.980000000e+02	          1.206006442e+01			
          5.990000000e+02	          1.208018992e+01			
          6.000000000e+02	          1.210031536e+01			
          6.010000000e+02	          1.212044088e+01			
          6.020000000e+02	          1.214056634e+01			
          6.030000000e+02	          1.216069180e+01			
          6.040000000e+02	          1.218081731e+01			
          6.050000000e+02	          1.220094279e+01			
          6.060000000e+02	          1.222119323e+01			
          6.070000000e+02	          1.224131872e+01			
          6.080000000e+02	          1.226144415e+01			
          6.090000000e+02	          1.228156965e+01			
          6.100000000e+02	          1.230169517e+01			
          6.110000000e+02	          1.232182058e+01			
          6.120000000e+02	          1.234194607e+01			
          6.130000000e+02	          1.236207156e+01			
          6.140000000e+02	          1.238219701e+01			
          6.150000000e+02	          1.240244754e+01			
          6.160000000e+02	          1.242257295e+01			
          6.170000000e+02	          1.244269842e+01			
          6.180000000e+02	          1.246282392e+01			
          6.190000000e+02	          1.248294941e+01			
          6.200000000e+02	          1.250307488e+01			
          6.210000000e+02	          1.252320036e+01			
          6.220000000e+02	          1.254332583e+01			
          6.230000000e+02	          1.256345138e+01			
          6.240000000e+02	          1.258357681e+01			
          6.250000000e+02	          1.260382727e+01			
          6.260000000e+02	          1.262395279e+01			
          6.270000000e+02	          1.264407825e+01			
          6.280000000e+02	          1.266420374e+01			
          6.290000000e+02	          1.268432917e+01			
          6.300000000e+02	          1.270445470e+01			
          6.310000000e+02	          1.272458013e+01			
          6.320000000e+02	          1.274470564e+01			
          6.330000000e+02	          1.276483114e+01			
          6.340000000e+02	          1.278508155e+01			
          6.350000000e+02	          1.280520706e+01			
          6.360000000e+02	          1.282533246e+01			
          6.370000000e+02	          1.284545797e+01			
          6.380000000e+02	          1.286558347e+01			
          6.390000000e+02	          1.288570892e+01			
          6.400000000e+02	          1.290583443e+01			
          6.410000000e+02	          1.292595987e+01			
          6.420000000e+02	          1.294608543e+01			
          6.430000000e+02	          1.296633589e+01			
          6.440000000e+02	          1.298646139e+01			
          6.450000000e+02	          1.300658681e+01			
          6.460000000e+02	          1.302671228e+01			
          6.470000000e+02	          1.304683775e+01			
          6.480000000e+02	          1.306696324e+01			
          6.490000000e+02	          1.308708871e+01			
          6.500000000e+02	          1.310721426e+01			
          6.510000000e+02	          1.312733967e+01			
          6.520000000e+02	          1.314746523e+01			
          6.530000000e+02	          1.316759066e+01			
          6.540000000e+02	          1.318784109e+01			
          6.550000000e+02	          1.320796662e+01			
          6.560000000e+02	          1.322809209e+01			
          6.570000000e+02	          1.324821758e+01			
          6.580000000e+02	          1.326834300e+01			
          6.590000000e+02	          1.328846848e+01			
          6.600000000e+02	          1.330859396e+01			
          6.610000000e+02	          1.332871940e+01			
          6.620000000e+02	          1.334884491e+01			
          6.630000000e+02	          1.336897041e+01			
          6.640000000e+02	          1.338909590e+01			
          6.650000000e+02	          1.340934633e+01			
          6.660000000e+02	          1.342947183e+01			
          6.670000000e+02	          1.344959731e+01			
          6.680000000e+02	          1.346972278e+01			
          6.690000000e+02	          1.348984823e+01			
          6.700000000e+02	          1.350997371e+01			
          6.710000000e+02	          1.353009924e+01			
          6.720000000e+02	          1.355022470e+01			
          6.730000000e+02	          1.357035021e+01			
          6.740000000e+02	          1.359047567e+01			
          6.750000000e+02	          1.361072610e+01			
          6.760000000e+02	          1.363085157e+01			
          6.770000000e+02	          1.365097704e+01			
          6.780000000e+02	          1.367110258e+01			
          6.790000000e+02	          1.369122798e+01			
          6.800000000e+02	          1.371135347e+01			
          6.810000000e+02	          1.373147896e+01			
          6.820000000e+02	          1.375160446e+01			
          6.830000000e+02	          1.377172994e+01			
          6.840000000e+02	          1.379185545e+01			
          6.850000000e+02	          1.381210585e+01			
          6.860000000e+02	          1.383223133e+01			
          6.870000000e+02	          1.385235682e+01			
          6.880000000e+02	          1.387248231e+01			
          6.890000000e+02	          1.389260778e+01			
          6.900000000e+02	          1.391273325e+01			
          6.910000000e+02	          1.393285874e+01			
          6.920000000e+02	          1.395298421e+01			
          6.930000000e+02	          1.397310972e+01			
          6.940000000e+02	          1.399323517e+01			
          6.950000000e+02	          1.401348571e+01			
          6.960000000e+02	          1.403361111e+01			
          6.970000000e+02	          1.405373659e+01			
          6.980000000e+02	          1.407386211e+01			
          6.990000000e+02	          1.409398759e+01			
          7.000000000e+02	          1.411411301e+01			
          7.010000000e+02	          1.413423856e+01			
          7.020000000e+02	          1.415436407e+01			
          7.030000000e+02	          1.417448946e+01			
          7.040000000e+02	          1.419473997e+01			
          7.050000000e+02	          1.421486539e+01			
          7.060000000e+02	          1.423499087e+01			
          7.070000000e+02	          1.425511636e+01			
          7.080000000e+02	          1.427524189e+01			
          7.090000000e+02	          1.429536729e+01			
          7.100000000e+02	          1.431549276e+01			
          7.110000000e+02	          1.433561823e+01			
          7.120000000e+02	          1.435574377e+01			
          7.130000000e+02	          1.437586925e+01			
          7.140000000e+02	          1.439611967e+01			
          7.150000000e+02	          1.441624517e+01			
          7.160000000e+02	          1.443637068e+01			
          7.170000000e+02	          1.445649618e+01			
          7.180000000e+02	          1.447662160e+01			
          7.190000000e+02	          1.449674708e+01			
          7.200000000e+02	          1.451687255e+01			
          7.210000000e+02	          1.453699806e+01			
          7.220000000e+02	          1.455712356e+01			
          7.230000000e+02	          1.457724905e+01			
          7.240000000e+02	          1.459737451e+01			
          7.250000000e+02	          1.461762492e+01			
          7.260000000e+02	          1.463775047e+01			
          7.270000000e+02	          1.465787591e+01			
          7.280000000e+02	          1.467800140e+01			
          7.290000000e+02	          1.469812688e+01			
          7.300000000e+02	          1.471825231e+01			
          7.310000000e+02	          1.473837778e+01			
          7.320000000e+02	          1.475850327e+01			
          7.330000000e+02	          1.477862876e+01			
          7.340000000e+02	          1.479875425e+01			
          7.350000000e+02	          1.481887971e+01			
          7.360000000e+02	          1.483913015e+01			
          7.370000000e+02	          1.485925561e+01			
          7.380000000e+02	          1.487938108e+01			
          7.390000000e+02	          1.489950660e+01			
          7.400000000e+02	          1.491963214e+01			
          7.410000000e+02	          1.493975759e+01			
          7.420000000e+02	          1.495988309e+01			
          7.430000000e+02	          1.498000855e+01			
          7.440000000e+02	          1.500013403e+01			
          7.450000000e+02	          1.502025947e+01			
          7.460000000e+02	          1.504038498e+01			
          7.470000000e+02	          1.506063546e+01			
          7.480000000e+02	          1.508076088e+01			
          7.490000000e+02	          1.510088638e+01			
          7.500000000e+02	          1.512101182e+01			
          7.510000000e+02	          1.514113734e+01			
          7.520000000e+02	          1.516126279e+01			
          7.530000000e+02	          1.518138834e+01			
          7.540000000e+02	          1.520151380e+01			
          7.550000000e+02	          1.522163925e+01			
          7.560000000e+02	          1.524176475e+01			
          7.570000000e+02	          1.526201521e+01			
          7.580000000e+02	          1.528214065e+01			
          7.590000000e+02	          1.530226615e+01			
          7.600000000e+02	          1.532239156e+01			
          7.610000000e+02	          1.534251707e+01			
          7.620000000e+02	          1.536264254e+01			
          7.630000000e+02	          1.538276803e+01			
          7.640000000e+02	          1.540289359e+01			
          7.650000000e+02	          1.542301901e+01			
          7.660000000e+02	          1.544326950e+01			
          7.670000000e+02	          1.546339498e+01			
          7.680000000e+02	          1.548352046e+01			
          7.690000000e+02	          1.550364590e+01			
          7.700000000e+02	          1.552377137e+01			
          7.710000000e+02	          1.554389688e+01			
          7.720000000e+02	          1.556402235e+01			
          7.730000000e+02	          1.558414785e+01			
          7.740000000e+02	          1.560427331e+01			
          7.750000000e+02	          1.562452375e+01			
          7.760000000e+02	          1.564464925e+01			
          7.770000000e+02	          1.566477476e+01			
          7.780000000e+02	          1.568490021e+01			
          7.790000000e+02	          1.570502564e+01			
          7.800000000e+02	          1.572515114e+01			
          7.810000000e+02	          1.574527663e+01			
          7.820000000e+02	          1.576540214e+01			
          7.830000000e+02	          1.578552763e+01			
          7.840000000e+02	          1.580565310e+01			
          7.850000000e+02	          1.582590353e+01			
          7.860000000e+02	          1.584602899e+01			
          7.870000000e+02	          1.586615447e+01			
          7.880000000e+02	          1.588627993e+01			
          7.890000000e+02	          1.590640546e+01			
          7.900000000e+02	          1.592653097e+01			
          7.910000000e+02	          1.594665643e+01			
          7.920000000e+02	          1.596678186e+01			
          7.930000000e+02	          1.598690738e+01			
          7.940000000e+02	          1.600703288e+01			
          7.950000000e+02	          1.602715832e+01			
          7.960000000e+02	          1.604740877e+01			
          7.970000000e+02	          1.606753425e+01			
          7.980000000e+02	          1.608765971e+01			
          7.990000000e+02	          1.610778518e+01			
          8.000000000e+02	          1.612791074e+01			
          8.010000000e+02	          1.614803620e+01			
          8.020000000e+02	          1.616816162e+01			
          8.030000000e+02	          1.618828714e+01			
          8.040000000e+02	          1.620841261e+01			
          8.050000000e+02	          1.622853814e+01			
          8.060000000e+02	          1.624866362e+01			
          8.070000000e+02	          1.626891404e+01			
          8.080000000e+02	          1.628903951e+01			
          8.090000000e+02	          1.630916497e+01			
          8.100000000e+02	          1.632929042e+01			
          8.110000000e+02	          1.634941587e+01			
          8.120000000e+02	          1.636954138e+01			
          8.130000000e+02	          1.638966688e+01			
          8.140000000e+02	          1.640979238e+01			
          8.150000000e+02	          1.642991785e+01			
          8.160000000e+02	          1.645004333e+01			
          8.170000000e+02	          1.647029377e+01			
          8.180000000e+02	          1.649041925e+01			
          8.190000000e+02	          1.651054477e+01			
          8.200000000e+02	          1.653067030e+01			
          8.210000000e+02	          1.655079567e+01			
          8.220000000e+02	          1.657092120e+01			
          8.230000000e+02	          1.659104667e+01			
          8.240000000e+02	          1.661117212e+01			
          8.250000000e+02	          1.663129766e+01			
          8.260000000e+02	          1.665142316e+01			
          8.270000000e+02	          1.667167357e+01			
          8.280000000e+02	          1.669179906e+01			
          8.290000000e+02	          1.671192448e+01			
          8.300000000e+02	          1.673205000e+01			
          8.310000000e+02	          1.675217547e+01			
          8.320000000e+02	          1.677230093e+01			
          8.330000000e+02	          1.679242640e+01			
          8.340000000e+02	          1.681255183e+01			
          8.350000000e+02	          1.683267739e+01			
          8.360000000e+02	          1.685280290e+01			
          8.370000000e+02	          1.687305334e+01			
          8.380000000e+02	          1.689317876e+01			
          8.390000000e+02	          1.691330429e+01			
          8.400000000e+02	          1.693342974e+01			
          8.410000000e+02	          1.695355525e+01			
          8.420000000e+02	          1.697368071e+01			
          8.430000000e+02	          1.699380618e+01			
          8.440000000e+02	          1.701393167e+01			
          8.450000000e+02	          1.703405717e+01			
          8.460000000e+02	          1.705418266e+01			
          8.470000000e+02	          1.707443313e+01			
          8.480000000e+02	          1.709455858e+01			
          8.490000000e+02	          1.711468408e+01			
          8.500000000e+02	          1.713480955e+01			
          8.510000000e+02	          1.715493499e+01			
          8.520000000e+02	          1.717506048e+01			
          8.530000000e+02	          1.719518600e+01			
          8.540000000e+02	          1.721531149e+01			
          8.550000000e+02	          1.723543699e+01			
          8.560000000e+02	          1.725556241e+01			
          8.570000000e+02	          1.727581286e+01			
          8.580000000e+02	          1.729593833e+01			
          8.590000000e+02	          1.731606375e+01			
          8.600000000e+02	          1.733618923e+01			
          8.610000000e+02	          1.735631475e+01			
          8.620000000e+02	          1.737644023e+01			
          8.630000000e+02	          1.739656577e+01			
          8.640000000e+02	          1.741669121e+01			
          8.650000000e+02	          1.743681666e+01			
          8.660000000e+02	          1.745694216e+01			
          8.670000000e+02	          1.747706765e+01			
          8.680000000e+02	          1.749731817e+01			
          8.690000000e+02	          1.751744357e+01			
          8.700000000e+02	          1.753756909e+01			
          8.710000000e+02	          1.755769453e+01			
          8.720000000e+02	          1.757782000e+01			
          8.730000000e+02	          1.759794549e+01			
          8.740000000e+02	          1.761807099e+01			
          8.750000000e+02	          1.763819646e+01			
          8.760000000e+02	          1.765832197e+01			
          8.770000000e+02	          1.767844741e+01			
          8.780000000e+02	          1.769857291e+01			
          8.790000000e+02	          1.771869843e+01			
          8.800000000e+02	          1.773894888e+01			
          8.810000000e+02	          1.775907427e+01			
          8.820000000e+02	          1.777919978e+01			
          8.830000000e+02	          1.779932524e+01			
          8.840000000e+02	          1.781945072e+01			
          8.850000000e+02	          1.783957617e+01			
          8.860000000e+02	          1.785970167e+01			
          8.870000000e+02	          1.787982713e+01			
          8.880000000e+02	          1.789995267e+01			
          8.890000000e+02	          1.792007812e+01			
          8.900000000e+02	          1.794020365e+01			
          8.910000000e+02	          1.796045412e+01			
          8.920000000e+02	          1.798057959e+01			
          8.930000000e+02	          1.800070501e+01			
          8.940000000e+02	          1.802083051e+01			
          8.950000000e+02	          1.804095597e+01			
          8.960000000e+02	          1.806108145e+01			
          8.970000000e+02	          1.808120692e+01			
          8.980000000e+02	          1.810133245e+01			
          8.990000000e+02	          1.812145795e+01			
          9.000000000e+02	          1.814158339e+01			
          9.010000000e+02	          1.816183387e+01			
          9.020000000e+02	          1.818195933e+01			
          9.030000000e+02	          1.820208483e+01			
          9.040000000e+02	          1.822221030e+01			
          9.050000000e+02	          1.824233574e+01			
          9.060000000e+02	          1.826246123e+01			
          9.070000000e+02	          1.828258672e+01			
          9.080000000e+02	          1.830271223e+01			
          9.090000000e+02	          1.832283767e+01			
          9.100000000e+02	          1.834296312e+01			
          9.110000000e+02	          1.836321360e+01			
          9.120000000e+02	          1.838333913e+01			
          9.130000000e+02	          1.840346458e+01			
          9.140000000e+02	          1.842359002e+01			
          9.150000000e+02	          1.844371549e+01			
          9.160000000e+02	          1.846384103e+01			
          9.170000000e+02	          1.848396650e+01			
          9.180000000e+02	          1.850409197e+01			
          9.190000000e+02	          1.852421743e+01			
          9.200000000e+02	          1.854446790e+01			
          9.210000000e+02	          1.856459338e+01			
          9.220000000e+02	          1.858471883e+01			
          9.230000000e+02	          1.860484434e+01			
          9.240000000e+02	          1.862496979e+01			
          9.250000000e+02	          1.864509529e+01			
          9.260000000e+02	          1.866522077e+01			
          9.270000000e+02	          1.868534625e+01			
          9.280000000e+02	          1.870547177e+01			
          9.290000000e+02	          1.872559722e+01			
          9.300000000e+02	          1.874584764e+01			
          9.310000000e+02	          1.876597318e+01			
          9.320000000e+02	          1.878609863e+01			
          9.330000000e+02	          1.880622406e+01			
          9.340000000e+02	          1.882634954e+01			
          9.350000000e+02	          1.884647500e+01			
          9.360000000e+02	          1.886660047e+01			
          9.370000000e+02	          1.888672597e+01			
          9.380000000e+02	          1.890685149e+01			
          9.390000000e+02	          1.892697698e+01			
          9.400000000e+02	          1.894710246e+01			
          9.410000000e+02	          1.896735296e+01			
          9.420000000e+02	          1.898747837e+01			
          9.430000000e+02	          1.900760385e+01			
          9.440000000e+02	          1.902772932e+01			
          9.450000000e+02	          1.904785482e+01			
          9.460000000e+02	          1.906798028e+01			
          9.470000000e+02	          1.908810572e+01			
          9.480000000e+02	          1.910823128e+01			
          9.490000000e+02	          1.912835678e+01			
          9.500000000e+02	          1.914848223e+01			
          9.510000000e+02	          1.916860770e+01			
          9.520000000e+02	          1.918873320e+01			
          9.530000000e+02	          1.920898367e+01			
          9.540000000e+02	          1.922910910e+01			
          9.550000000e+02	          1.924923454e+01			
          9.560000000e+02	          1.926936005e+01			
          9.570000000e+02	          1.928948552e+01			
          9.580000000e+02	          1.930961104e+01			
          9.590000000e+02	          1.932973642e+01			
          9.600000000e+02	          1.934986194e+01			
          9.610000000e+02	          1.936998739e+01			
          9.620000000e+02	          1.939011288e+01			
          9.630000000e+02	          1.941023842e+01			
          9.640000000e+02	          1.943048889e+01			
          9.650000000e+02	          1.945061437e+01			
          9.660000000e+02	          1.947073983e+01			
          9.670000000e+02	          1.949086526e+01			
          9.680000000e+02	          1.951099075e+01			
          9.690000000e+02	          1.953111622e+01			
          9.700000000e+02	          1.955124174e+01			
          9.710000000e+02	          1.957136724e+01			
          9.720000000e+02	          1.959149274e+01			
          9.730000000e+02	          1.961161821e+01			
          9.740000000e+02	          1.963186867e+01			
          9.750000000e+02	          1.965199415e+01			
          9.760000000e+02	          1.967211958e+01			
          9.770000000e+02	          1.969224503e+01			
          9.780000000e+02	          1.971237055e+01			
          9.790000000e+02	          1.973249606e+01			
          9.800000000e+02	          1.975262147e+01			
          9.810000000e+02	          1.977274695e+01			
          9.820000000e+02	          1.979287246e+01			
          9.830000000e+02	          1.981299792e+01			
          9.840000000e+02	          1.983324834e+01			
          9.850000000e+02	          1.985337379e+01			
          9.860000000e+02	          1.987349937e+01			
          9.870000000e+02	          1.989362481e+01			
          9.880000000e+02	          1.991375029e+01			
          9.890000000e+02	          1.993387579e+01			
          9.900000000e+02	          1.995400126e+01			
          9.910000000e+02	          1.997412675e+01			
          9.920000000e+02	          1.999425226e+01			
          9.930000000e+02	          2.001450271e+01			
          9.940000000e+02	          2.003462815e+01			
          9.950000000e+02	          2.005475364e+01			
          9.960000000e+02	          2.007487908e+01			
          9.970000000e+02	          2.009500459e+01			
          9.980000000e+02	          2.011513010e+01			
          9.990000000e+02	          2.013525556e+01			
          1.000000000e+03	          2.015538105e+01			
          1.001000000e+03	          2.017550651e+01			
          1.002000000e+03	          2.019563200e+01			
          1.003000000e+03	          2.021588247e+01			
          1.004000000e+03	          2.023600797e+01			
          1.005000000e+03	          2.025613335e+01			
          1.006000000e+03	          2.027625890e+01			
          1.007000000e+03	          2.029638438e+01			
          1.008000000e+03	          2.031650979e+01			
          1.009000000e+03	          2.033663526e+01			
          1.010000000e+03	          2.035676072e+01			
          1.011000000e+03	          2.037688623e+01			
          1.012000000e+03	          2.039701180e+01			
          1.013000000e+03	          2.041713728e+01			
          1.014000000e+03	          2.043726272e+01			
          1.015000000e+03	          2.045751319e+01			
          1.016000000e+03	          2.047763868e+01			
          1.017000000e+03	          2.049776413e+01			
          1.018000000e+03	          2.051788963e+01			
          1.019000000e+03	          2.053801506e+01			
          1.020000000e+03	          2.055814053e+01			
          1.021000000e+03	          2.057826608e+01			
          1.022000000e+03	          2.059839151e+01			
          1.023000000e+03	          2.061851699e+01			
          1.024000000e+03	          2.063864248e+01			
          1.025000000e+03	          2.065876798e+01			
          1.026000000e+03	          2.067889349e+01			
          1.027000000e+03	          2.069914389e+01			
          1.028000000e+03	          2.071926939e+01			
          1.029000000e+03	          2.073939483e+01			
          1.030000000e+03	          2.075952035e+01			
          1.031000000e+03	          2.077964579e+01			
          1.032000000e+03	          2.079977127e+01			
          1.033000000e+03	          2.081989671e+01			
          1.034000000e+03	          2.084002224e+01			
          1.035000000e+03	          2.086014768e+01			
          1.036000000e+03	          2.088027315e+01			
          1.037000000e+03	          2.090039868e+01			
          1.038000000e+03	          2.092064913e+01			
          1.039000000e+03	          2.094077459e+01			
          1.040000000e+03	          2.096090005e+01			
          1.041000000e+03	          2.098102558e+01			
          1.042000000e+03	          2.100115107e+01			
          1.043000000e+03	          2.102127653e+01			
          1.044000000e+03	          2.104140200e+01			
          1.045000000e+03	          2.106152746e+01			
          1.046000000e+03	          2.108165299e+01			
          1.047000000e+03	          2.110177847e+01			
          1.048000000e+03	          2.112202890e+01			
          1.049000000e+03	          2.114215440e+01			
          1.050000000e+03	          2.116227989e+01			
          1.051000000e+03	          2.118240536e+01			
          1.052000000e+03	          2.120253088e+01			
          1.053000000e+03	          2.122265634e+01			
          1.054000000e+03	          2.124278177e+01			
          1.055000000e+03	          2.126290724e+01			
          1.056000000e+03	          2.128303277e+01			
          1.057000000e+03	          2.130315824e+01			
          1.058000000e+03	          2.132340860e+01			
          1.059000000e+03	          2.134353408e+01			
          1.060000000e+03	          2.136365960e+01			
          1.061000000e+03	          2.138378506e+01			
          1.062000000e+03	          2.140391058e+01			
          1.063000000e+03	          2.142403606e+01			
          1.064000000e+03	          2.144416151e+01			
          1.065000000e+03	          2.146428703e+01			
          1.066000000e+03	          2.148441251e+01			
          1.067000000e+03	          2.150453803e+01			
          1.068000000e+03	          2.152478849e+01			
          1.069000000e+03	          2.154491392e+01			
          1.070000000e+03	          2.156503940e+01			
          1.071000000e+03	          2.158516486e+01			
          1.072000000e+03	          2.160529032e+01			
          1.073000000e+03	          2.162541579e+01			
          1.074000000e+03	          2.164554136e+01			
          1.075000000e+03	          2.166566682e+01			
          1.076000000e+03	          2.168579226e+01			
          1.077000000e+03	          2.170591779e+01			
          1.078000000e+03	          2.172616819e+01			
          1.079000000e+03	          2.174629369e+01			
          1.080000000e+03	          2.176641913e+01			
          1.081000000e+03	          2.178654462e+01			
          1.082000000e+03	          2.180667010e+01			
          1.083000000e+03	          2.182679553e+01			
          1.084000000e+03	          2.184692100e+01			
          1.085000000e+03	          2.186704650e+01			
          1.086000000e+03	          2.188717195e+01			
          1.087000000e+03	          2.190729751e+01			
          1.088000000e+03	          2.192742307e+01			
          1.089000000e+03	          2.194754850e+01			
          1.090000000e+03	          2.196779895e+01			
          1.091000000e+03	          2.198792440e+01			
          1.092000000e+03	          2.200804984e+01			
          1.093000000e+03	          2.202817533e+01			
          1.094000000e+03	          2.204830080e+01			
          1.095000000e+03	          2.206842629e+01			
          1.096000000e+03	          2.208855181e+01			
          1.097000000e+03	          2.210867730e+01			
          1.098000000e+03	          2.212880274e+01			
          1.099000000e+03	          2.214892825e+01			
          1.100000000e+03	          2.216905378e+01			
          1.101000000e+03	          2.218917917e+01			
          1.102000000e+03	          2.220942969e+01			
          1.103000000e+03	          2.222955513e+01			
          1.104000000e+03	          2.224968060e+01			
          1.105000000e+03	          2.226980608e+01			
          1.106000000e+03	          2.228993152e+01			
          1.107000000e+03	          2.231005701e+01			
          1.108000000e+03	          2.233018247e+01			
          1.109000000e+03	          2.235030795e+01			
          1.110000000e+03	          2.237043342e+01			
          1.111000000e+03	          2.239055891e+01			
          1.112000000e+03	          2.241068446e+01			
          1.113000000e+03	          2.243093490e+01			
          1.114000000e+03	          2.245106036e+01			
          1.115000000e+03	          2.247118581e+01			
          1.116000000e+03	          2.249131134e+01			
          1.117000000e+03	          2.251143678e+01			
          1.118000000e+03	          2.253156227e+01			
          1.119000000e+03	          2.255168775e+01			
          1.120000000e+03	          2.257181327e+01			
          1.121000000e+03	          2.259193874e+01			
          1.122000000e+03	          2.261206420e+01			
          1.123000000e+03	          2.263231468e+01			
          1.124000000e+03	          2.265244017e+01			
          1.125000000e+03	          2.267256560e+01			
          1.126000000e+03	          2.269269106e+01			
          1.127000000e+03	          2.271281660e+01			
          1.128000000e+03	          2.273294203e+01			
          1.129000000e+03	          2.275306753e+01			
          1.130000000e+03	          2.277319300e+01			
          1.131000000e+03	          2.279331853e+01			
          1.132000000e+03	          2.281356895e+01			
          1.133000000e+03	          2.283369439e+01			
          1.134000000e+03	          2.285381983e+01			
          1.135000000e+03	          2.287394532e+01			
          1.136000000e+03	          2.289407079e+01			
          1.137000000e+03	          2.291419632e+01			
          1.138000000e+03	          2.293432182e+01			
          1.139000000e+03	          2.295444730e+01			
          1.140000000e+03	          2.297457277e+01			
          1.141000000e+03	          2.299469828e+01			
          1.142000000e+03	          2.301494873e+01			
          1.143000000e+03	          2.303507417e+01			
          1.144000000e+03	          2.305519960e+01			
          1.145000000e+03	          2.307532510e+01			
          1.146000000e+03	          2.309545065e+01			
          1.147000000e+03	          2.311557610e+01			
          1.148000000e+03	          2.313570161e+01			
          1.149000000e+03	          2.315582708e+01			
          1.150000000e+03	          2.317595256e+01			
          1.151000000e+03	          2.319607803e+01			
          1.152000000e+03	          2.321620349e+01			
          1.153000000e+03	          2.323645400e+01			
          1.154000000e+03	          2.325657945e+01			
          1.155000000e+03	          2.327670487e+01			
          1.156000000e+03	          2.329683042e+01			
          1.157000000e+03	          2.331695580e+01			
          1.158000000e+03	          2.333708128e+01			
          1.159000000e+03	          2.335720682e+01			
          1.160000000e+03	          2.337733224e+01			
          1.161000000e+03	          2.339745779e+01			
          1.162000000e+03	          2.341758324e+01			
          1.163000000e+03	          2.343770873e+01			
          1.164000000e+03	          2.345795924e+01			
          1.165000000e+03	          2.347808469e+01			
          1.166000000e+03	          2.349821020e+01			
          1.167000000e+03	          2.351833559e+01			
          1.168000000e+03	          2.353846109e+01			
          1.169000000e+03	          2.355858656e+01			
          1.170000000e+03	          2.357871206e+01			
          1.171000000e+03	          2.359883756e+01			
          1.172000000e+03	          2.361896300e+01			
          1.173000000e+03	          2.363908853e+01			
          1.174000000e+03	          2.365921395e+01			
          1.175000000e+03	          2.367933946e+01			
          1.176000000e+03	          2.369958991e+01			
          1.177000000e+03	          2.371971539e+01			
          1.178000000e+03	          2.373984090e+01			
          1.179000000e+03	          2.375996635e+01			
          1.180000000e+03	          2.378009183e+01			
          1.181000000e+03	          2.380021728e+01			
          1.182000000e+03	          2.382034275e+01			
          1.183000000e+03	          2.384046823e+01			
          1.184000000e+03	          2.386059370e+01			
          1.185000000e+03	          2.388071920e+01			
          1.186000000e+03	          2.390096973e+01			
          1.187000000e+03	          2.392109513e+01			
          1.188000000e+03	          2.394122063e+01			
          1.189000000e+03	          2.396134611e+01			
          1.190000000e+03	          2.398147161e+01			
          1.191000000e+03	          2.400159706e+01			
          1.192000000e+03	          2.402172262e+01			
          1.193000000e+03	          2.404184805e+01			
          1.194000000e+03	          2.406197351e+01			
          1.195000000e+03	          2.408209899e+01			
          1.196000000e+03	          2.410234948e+01			
          1.197000000e+03	          2.412247495e+01			
          1.198000000e+03	          2.414260040e+01			
          1.199000000e+03	          2.416272585e+01			
          1.200000000e+03	          2.418285131e+01			
          1.201000000e+03	          2.420297681e+01			
          1.202000000e+03	          2.422310232e+01			
          1.203000000e+03	          2.424322777e+01			
          1.204000000e+03	          2.426335333e+01			
          1.205000000e+03	          2.428347883e+01			
          1.206000000e+03	          2.430372923e+01			
          1.207000000e+03	          2.432385467e+01			
          1.208000000e+03	          2.434398012e+01			
          1.209000000e+03	          2.436410559e+01			
          1.210000000e+03	          2.438423113e+01			
          1.211000000e+03	          2.440435659e+01			
          1.212000000e+03	          2.442448210e+01			
          1.213000000e+03	          2.444460761e+01			
          1.214000000e+03	          2.446473303e+01			
          1.215000000e+03	          2.448498349e+01			
          1.216000000e+03	          2.450510894e+01			
          1.217000000e+03	          2.452523445e+01			
          1.218000000e+03	          2.454535996e+01			
          1.219000000e+03	          2.456548545e+01			
          1.220000000e+03	          2.458561088e+01			
          1.221000000e+03	          2.460573637e+01			
          1.222000000e+03	          2.462586188e+01			
          1.223000000e+03	          2.464598737e+01			
          1.224000000e+03	          2.466611280e+01			
          1.225000000e+03	          2.468623827e+01			
          1.226000000e+03	          2.470636381e+01			
          1.227000000e+03	          2.472661423e+01			
          1.228000000e+03	          2.474673968e+01			
          1.229000000e+03	          2.476686517e+01			
          1.230000000e+03	          2.478699069e+01			
          1.231000000e+03	          2.480711615e+01			
          1.232000000e+03	          2.482724152e+01			
          1.233000000e+03	          2.484736702e+01			
          1.234000000e+03	          2.486749252e+01			
          1.235000000e+03	          2.488761808e+01			
          1.236000000e+03	          2.490774352e+01			
          1.237000000e+03	          2.492786901e+01			
          1.238000000e+03	          2.494799453e+01			
          1.239000000e+03	          2.496824496e+01			
          1.240000000e+03	          2.498837045e+01			
          1.241000000e+03	          2.500849590e+01			
          1.242000000e+03	          2.502862133e+01			
